Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE46315	"Engineering Bone Tissue Substitutes from Human Induced Pluripotent Stem Cells"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46315/suppl"	23653480		"Giuseppe Maria de Peppo"	"Apr 24, 2013"
GSE46353	"Isolation and Characterization of a Novel Population of Pluripotent Stem Cells Derived from Human Adipose Tissue"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46353/suppl"			"Saleh Gamal Heneidi"	"Apr 24, 2013"
GSE46355	"Expression profiling of circulating miRNAs in Luminal A breast cancer"	"Non-coding RNA profiling by array"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46355/suppl"	24498016		"Graham Roy Ball"	"Apr 24, 2013"
GSE40676	"CD133/CD140a-Based Isolation of Distinct Human Multipotent Neural Progenitor Cells and Oligodendrocyte Progenitor Cells"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40676/suppl"	23488628		"Fraser James Sim"	"Apr 23, 2013"
GSE42222	"HeLa cells consist of two cell types, as evidenced by cytochemical staining for alkaline phosphatase activity: A possible model for cancer stem cell study"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42222/suppl"			"Masahiro Sato"	"Apr 23, 2013"
GSE42654	"Circulating miRNA microarray analysis from archival plasma samples"	"Non-coding RNA profiling by array"	"Homo sapiens"	32		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42654/suppl"	23499963		"Maurizio Callari"	"Apr 23, 2013"
GSE44949	"Stress-Independent Activation of XBP1s and/or ATF6 Reveals Three Functionally Distinct ER Proteostasis Environments [HEK293DAX]"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44949/suppl"	23583182		"R. Luke Wiseman"	"Apr 23, 2013"
GSE44950	"Stress-Independent Activation of XBP1s and/or ATF6 Reveals Three Functionally Distinct ER Proteostasis Environments [HEK293DYG]"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44950/suppl"	23583182		"R. Luke Wiseman"	"Apr 23, 2013"
GSE44951	"Stress-Independent Activation of XBP1s and/or ATF6 Reveals Three Functionally Distinct ER Proteostasis Environments"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44951/suppl"	23583182		"R. Luke Wiseman"	"Apr 23, 2013"
GSE45843	"Genomic analysis of diffuse pediatric low-grade gliomas identifies recurrent, oncogenic MYBL1-truncating rearrangements"	"Genome variation profiling by array;Genome variation profiling by genome tiling array"	"Homo sapiens"	44		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45843/suppl"	23633565		"Peleg Moshe Horowitz"	"Apr 23, 2013"
GSE46286	"Global Gene Expression Analysis of Term Amniotic Fluid Cell-Free Fetal RNA"	"Expression profiling by array"	"Homo sapiens"	16		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46286/suppl"	23812459		"Heather C Wick"	"Apr 23, 2013"
GSE34627	"Genome-wide analysis of monocytes and T cells' response to interferon beta"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34627/suppl"	23626809		"Noa Henig"	"Apr 22, 2013"
GSE36889	"Micro-scale genomic copy number aberrations as another means of mutagenesis in breast cancer"	"Genome variation profiling by array;Genome variation profiling by genome tiling array"	"Homo sapiens"	192				23284754		"Charles M. Perou"	"Apr 22, 2013"
GSE37640	"Gene expression profile of TARDBP in hepatocellular carcinoma cell line (SK-Hep1)"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37640/suppl"	23389994		"Yun-Yong Park"	"Apr 22, 2013"
GSE40942	"Fetal mesenchymal stromal cells differentiating towards chondrocytes acquire a gene expression profile resembling human growth plate cartilage."	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40942/suppl"	23144774		"Carsten Sticht"	"Apr 22, 2013"
GSE41313	"Expression data from breast cancer cell lines"	"Expression profiling by array"	"Homo sapiens"	153		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41313/suppl"	23601657		"Marcel Smid"	"Apr 22, 2013"
GSE42412	"ING4 regulates a secretory phenotype in primary fibroblasts with dual effects on cell proliferation and tumor growth"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42412/suppl"	23604125		"Gema Moreno-Bueno"	"Apr 22, 2013"
GSE43010	"HDAC Inhibitors induce tumor cell-selective pro-apoptotic transcriptional responses."	"Expression profiling by array"	"Homo sapiens"	42		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43010/suppl"	23449455		"Wei Shi"	"Apr 22, 2013"
GSE44777	"Rapid gene expression changes in peripheral blood lymphocytes upon practice of a comprehensive yoga program"	"Expression profiling by array"	"Homo sapiens"	78		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44777/suppl"	23613970		"Leonardo A. Meza-Zepeda"	"Apr 22, 2013"
GSE45029	"Doxycycline alters metabolism and proliferation of human cell lines"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45029/suppl"	23741339		"William Sullivan"	"Apr 22, 2013"
GSE46168	"Inactive or moderately active human promoters are enriched for inter-individual epialleles [Methylation BeadChip]"	"Methylation profiling by array"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46168/suppl"	23706135		"Thomas A Down"	"Apr 22, 2013"
GSE46217	"Inactive or moderately active human promoters are enriched for inter-individual epialleles [Seq]"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46217/suppl"	23706135	SRP021191	"Thomas A Down"	"Apr 22, 2013"
GSE46220	"Inactive or moderately active human promoters are enriched for inter-individual epialleles"	"Methylation profiling by array;Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46220/suppl"	23706135		"Thomas A Down"	"Apr 22, 2013"
GSE38957	"Identification of direct targets and modified bases of RNA cytosine methyltransferases"	"Other"	"Homo sapiens"	7		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38957/suppl"	23604283	SRP013942	"Vahid Khoddami"	"Apr 21, 2013"
GSE37470	"Large Granular Lymphocyte Leukemia Mesenchymal Stem Cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37470/suppl"	24014875		"Adam Mailloux"	"Apr 20, 2013"
GSE42064	"Acute myeloid leukemia with CEBPA double-mutations harbors in 76.8% of cases concomitant molecular mutations with TET2 and GATA2 alterations demonstrating strong prognostic impact"	"Expression profiling by array"	"Homo sapiens"	38		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42064/suppl"	23521373		"Andreas Roller"	"Apr 20, 2013"
GSE45642	"Circadian patterns of gene expression in the human brain and disruption in major depressive disorder"	"Expression profiling by array"	"Homo sapiens"	670		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45642/suppl"	23671070		"Andy W Lin"	"Apr 20, 2013"
GSE46218	"Expression data from uncastrasion and castration tumor from LNCAP Orhotopic xenograft models of prostate cancer"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46218/suppl"			"ning jiang"	"Apr 20, 2013"
GSE46230	"The effect of Neuroserpin expression upon HeLa cell gene expression"	"Expression profiling by array"	"Homo sapiens"	24	GDS5064	"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46230/suppl"	23814041		"Timothy Newton"	"Apr 20, 2013"
GSE46238	"Sputum cell gene expression following allergen challenge"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46238/suppl"			"Sameer Mathur"	"Apr 20, 2013"
GSE46239	"Gene Expression Analysis of Dermatomyositis Skin"	"Expression profiling by array"	"Homo sapiens"	52		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46239/suppl"			"Christopher Allen Morehouse"	"Apr 20, 2013"
GSE30101	"Genome-wide profiling of whole blood from healthy adult volunteers before and after receiving non-live vaccines including seasonal influenza or pneumococcal vaccine or placebo (saline) injections"	"Expression profiling by array"	"Homo sapiens"	693		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30101/suppl"	23601689		"Damien Chaussabel"	"Apr 19, 2013"
GSE41970	"Integrated microRNA and mRNA Signatures Associated with Survival in Triple Negative Breast Cancer"	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	329		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41970/suppl"	23405235;24616504;24505496		"Luciano Cascione"	"Apr 19, 2013"
GSE45565	"Clonal evolution, genomic drivers, and effects of therapy in chronic lymphocytic leukemia"	"Genome variation profiling by SNP array"	"Homo sapiens"	496		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45565/suppl"	23620403		"Sami N Malek"	"Apr 19, 2013"
GSE46059	"Development of gene expression signatures for miR-218 overexpression"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46059/suppl"	23950210		"xing chun gao"	"Apr 19, 2013"
GSE46143	"LMP2A mediated gene expression changes in transfected CD10+ GCB cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46143/suppl"	23592216		"Wenbin Wei"	"Apr 19, 2013"
GSE46170	"Whole Genome Expression Array in Human T-cell Acute Lymphoblastic Leukemia"	"Expression profiling by array"	"Homo sapiens"	38		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46170/suppl"	24632884		"ozden hatirnazng"	"Apr 19, 2013"
GSE46193	"Molecular profiles of cognitive aging"	"Expression profiling by array"	"Homo sapiens"	16				23986399		"Scott a Small"	"Apr 19, 2013"
GSE46200	"LGR5 positivity defines stem-like cells in colorectal cancer [Expression]"	"Expression profiling by array"	"Homo sapiens;Mus musculus"	42		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46200/suppl"	24282287		"Yue Hu"	"Apr 19, 2013"
GSE46201	"miRNA profiling of celiac disease"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Mus musculus cytomegalovirus 2;Rattus norvegicus"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46201/suppl"			"luca elli"	"Apr 19, 2013"
GSE45022	"Expression data from Control and HIRA knockdown cells"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45022/suppl"	23602572		"Peter D. Adams"	"Apr 18, 2013"
GSE45023	"Genome-wide maps of chromatin state for H3.3 tagged cells"	"Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	3		"BED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45023/suppl"	23602572	SRP019254	"Peter D. Adams"	"Apr 18, 2013"
GSE45024	"Genome-wide maps of chromatin state for HIRA, UBN1 and ASF1a"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	4		"BED;BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45024/suppl"	23602572	SRP019255	"Peter D. Adams"	"Apr 18, 2013"
GSE45025	"Placing the HIRA histone chaperone complex in the chromatin landscape"	"Genome binding/occupancy profiling by high throughput sequencing;Other;Expression profiling by array"	"Homo sapiens"	15		"BED;BIGWIG;CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45025/suppl"	23602572		"Peter D. Adams"	"Apr 18, 2013"
GSE46062	"Gene expression of CD19+ b cells"	"Expression profiling by array"	"Homo sapiens"	5		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46062/suppl"			"Nicole Bethge"	"Apr 18, 2013"
GSE46064	"Epigenetic treatment of B-cell lymphoma cell lines"	"Expression profiling by array"	"Homo sapiens"	22		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46064/suppl"	24260260		"Nicole Bethge"	"Apr 18, 2013"
GSE46131	"A Study of Small RNAs from Cerebral Neocortex of Pathology-Verified Alzheimer’s Disease, Dementia with Lewy Bodies, Hippocampal Sclerosis, Frontotemporal Lobar Dementia, and Non-Demented Human Controls"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	20		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46131/suppl"	23403535	SRP021130	"Peter Nelson"	"Apr 18, 2013"
GSE46135	"Epigenome analysis of DNA modification 5-hydroxymethylcytosine in normal, abnormal, and globozoospermia sperm genomes"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46135/suppl"		SRP021164	"Bao-Fa Sun"	"Apr 18, 2013"
GSE46157	"Placental gene-expression profiles of Intrahepatic cholestasis of pregnancy (ICP)"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46157/suppl"			"YouDong Pan"	"Apr 18, 2013"
GSE46195	"Genome-wide search for exonic variants affecting translational efficiency"	"Expression profiling by array"	"Homo sapiens"	126		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46195/suppl"	23900168		"Hui-Qi Qu"	"Apr 18, 2013"
GSE36980	"Expression data from post mortem Alzheimer's disease brains"	"Expression profiling by array"	"Homo sapiens"	79	GDS4758	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36980/suppl"	23595620		"Yusaku Nakabeppu"	"Apr 17, 2013"
GSE37352	"Transcription poisoning by topoisomerase I is controlled by gene length, splice sites and miR-142-3p"	"Expression profiling by array"	"Homo sapiens"	15		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37352/suppl"	23786772		"Michael Ryan"	"Apr 17, 2013"
GSE37357	"Topoisomerase I cleavage complexes preferentially down-regulate ubiquitin- and RNA degradation-related transcripts in relationship to gene length, exon-intron junctions and p53-dependent up-regulation of miR-142-3p [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37357/suppl"			"Michael Ryan"	"Apr 17, 2013"
GSE37358	"Topoisomerase I cleavage complexes preferentially down-regulate ubiquitin- and RNA degradation-related transcripts in relationship to gene length, exon-intron junctions and p53-dependent up-regulation of miR-142-3p"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	18		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37358/suppl"	23786772		"Michael Ryan"	"Apr 17, 2013"
GSE41102	"Expression data from pooled RNA of various ocular tissues"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41102/suppl"	23500522		"Alex Handler Wagner"	"Apr 17, 2013"
GSE45912	"Apurinic/apyrimidinic endonuclease/redox factor-1 (Ape1/Ref-1) activates Notch signaling through Jagged1 expression and promotes colon cancer progression"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45912/suppl"			"Ho Jin You"	"Apr 17, 2013"
GSE46085	"miRNA in mouse macrophages"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Mus musculus cytomegalovirus 2;Rattus norvegicus"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46085/suppl"	24151079		"Gang Liu"	"Apr 17, 2013"
GSE40234	"Genetic Risk Factors for Type 2 Diabetes:  A Trans-Regulatory Genetic Architecture?"	"Expression profiling by array"	"Homo sapiens"	62		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40234/suppl"	22958899		"Eric Gamazon"	"Apr 16, 2013"
GSE46052	"miR-17~92 Regulates Effector and Memory CD8 T cell Fates by Modulating Proliferation in Response to Infection"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Mus musculus;Rattus norvegicus"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46052/suppl"	23596046		"Surojit Sarkar"	"Apr 16, 2013"
GSE46054	"Hela SPAG4 siRNA"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46054/suppl"	23602831		"Imari Mimura"	"Apr 16, 2013"
GSE28657	"The effect of artificial microRNA p-27-5p on breast cancer cells"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28657/suppl"			"Hsueh-Fen Juan"	"Apr 15, 2013"
GSE32964	"Identification of novel candidate oncogenes in chromosomal region 17p11.2-p12 in human osteosarcoma"	"Genome variation profiling by SNP array;Expression profiling by array;SNP genotyping by SNP array"	"Homo sapiens"	68		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32964/suppl"	22292074		"Joeri Both"	"Apr 15, 2013"
GSE37472	"Serum miRNA profiles of patients with oral cancer and pre-cancer"	"Other"	"Homo sapiens"	76		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37472/suppl"	23342275		"Sara MacLellan"	"Apr 15, 2013"
GSE38569	"Integrated transcriptomic and epigenomic analysis of primary human lung cell differentiation (Human)"	"Expression profiling by array"	"Homo sapiens"	17		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38569/suppl"	23818859		"Crystal N Marconett"	"Apr 15, 2013"
GSE38571	"Integrated transcriptomic and epigenomic analysis of primary human lung cell differentiation"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens;Rattus norvegicus"	38		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38571/suppl"	23818859		"Crystal N Marconett"	"Apr 15, 2013"
GSE38944	"Downstream targets of ID1 transcription factor in Non-Small Cell Lung Carcinoma (NSCLC)"	"Expression profiling by array"	"Homo sapiens"	10		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38944/suppl"			"Jonathan Nguyen"	"Apr 15, 2013"
GSE40270	"Differential gene expression by NKX2-1 suppression in NCI-H2009 cells"	"Expression profiling by array"	"Homo sapiens"	10		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40270/suppl"	23322301		"Hideo Watanabe"	"Apr 15, 2013"
GSE40394	"Integrated transcriptomic and epigenomic analysis of primary human lung cell differentiation (ChIP-Seq)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40394/suppl"	23818859	SRP015134	"Crystal N Marconett"	"Apr 15, 2013"
GSE41273	"Genome-wide analysis identifies aberrant methylation in Fragile X syndrome is specific to the FMR1 locus"	"Methylation profiling by genome tiling array"	"Homo sapiens"	62		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41273/suppl"	23356558		"Pankaj Chopra"	"Apr 15, 2013"
